"Linux 3,10,0-1160,76,1,el7,x86_64 (lt-uxcrowd,ru) 	05/07/2024 	_x86_64_	(6 CPU)";;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
08:00:09 AM       0      0,00      0,00      0,30      0,00      0,00     99,70;;;;;;;;;8:00:09;AM;0;0;0;0,3;0;0;99,7
08:00:09 AM       1      0,40      0,00      0,30      0,00      0,00     99,30;;;;;;;;;8:00:09;AM;1;0,4;0;0,3;0;0;99,3
08:00:09 AM       2      0,40      0,00      0,40      0,00      0,00     99,20;;;;;;;;;8:00:09;AM;2;0,4;0;0,4;0;0;99,2
08:00:09 AM       3      0,30      0,00      0,20      0,00      0,00     99,50;;;;;;;;;8:00:09;AM;3;0,3;0;0,2;0;0;99,5
08:00:09 AM       4      0,10      0,00      0,20      0,00      0,00     99,70;;;;;;;;;8:00:09;AM;4;0,1;0;0,2;0;0;99,7
08:00:09 AM       5      0,10      0,00      0,20      0,00      0,00     99,70;;;;;;;;;8:00:09;AM;5;0,1;0;0,2;0;0;99,7
;;;;;;;;;;;;;;;;;
08:00:09 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle;;;;;;;;;8:00:09;AM;CPU;%user;%nice;%system;%iowait;%steal;%idle
08:00:19 AM     all      0,05      0,00      0,08      0,00      0,00     99,87;;;;;;;;;8:00:19;AM;all;0,05;0;0,08;0;0;99,87
08:00:19 AM       0      0,10      0,00      0,00      0,00      0,00     99,90;;;;;;;;;8:00:19;AM;0;0,1;0;0;0;0;99,9
08:00:19 AM       1      0,00      0,00      0,10      0,00      0,00     99,90;;;;;;;;;8:00:19;AM;1;0;0;0,1;0;0;99,9
08:00:19 AM       2      0,10      0,00      0,10      0,10      0,00     99,70;;;;;;;;;8:00:19;AM;2;0,1;0;0,1;0,1;0;99,7
08:00:19 AM       3      0,00      0,00      0,10      0,00      0,00     99,90;;;;;;;;;8:00:19;AM;3;0;0;0,1;0;0;99,9
08:00:19 AM       4      0,00      0,00      0,20      0,00      0,00     99,80;;;;;;;;;8:00:19;AM;4;0;0;0,2;0;0;99,8
08:00:19 AM       5      0,00      0,00      0,10      0,10      0,00     99,80;;;;;;;;;8:00:19;AM;5;0;0;0,1;0,1;0;99,8
;;;;;;;;;;;;;;;;;
